app_id,name,description,image,developers,publishers,price,metacritic,genres,recommendations,release_date
201510,FlatOut 3: Chaos & Destruction,"Feel the adrenaline pulse through your veins as you barrel through insane race tracks against monster trucks, race cars, off road vehicles and much more.",https://shared.akamai.steamstatic.com/store_item_assets/steam/apps/201510/header.jpg?t=1733461551,['Team 6 Studios'],['Strategy First'],999,23,['Racing'],3183,"time.struct_time(tm_year=2011, tm_mon=12, tm_mday=13, tm_hour=0, tm_min=0, tm_sec=0, tm_wday=1, tm_yday=347, tm_isdst=-1)"
200710,Torchlight II,"The adventure continues in Torchlight II! An Action RPG filled with epic battles, bountiful treasure, and a fully randomized world. Bring your friends along for the journey with online and LAN multiplayer.",https://shared.akamai.steamstatic.com/store_item_assets/steam/apps/200710/header.jpg?t=1712608749,['Runic Games'],['Arc Games'],1899,88,"['Action', 'Adventure', 'Indie', 'RPG']",31783,"time.struct_time(tm_year=2012, tm_mon=9, tm_mday=20, tm_hour=0, tm_min=0, tm_sec=0, tm_wday=3, tm_yday=264, tm_isdst=-1)"
897450,The Survivalists,"A living world full of surprises, secrets and danger awaits in The Survivalists, an adventure-filled survival sandbox set in The Escapists universe. Explore, build, craft and even train monkeys with up to three friends in a desperate bid to survive. Have you got what it takes to be a Survivalist?",https://shared.akamai.steamstatic.com/store_item_assets/steam/apps/897450/header.jpg?t=1729002422,['Team17'],['Team17'],2499,69,"['Action', 'Adventure', 'Casual', 'Indie']",6963,"time.struct_time(tm_year=2020, tm_mon=10, tm_mday=9, tm_hour=0, tm_min=0, tm_sec=0, tm_wday=4, tm_yday=283, tm_isdst=-1)"
453090,Parkitect,Parkitect is a business simulation game that charges you with the construction and management of theme parks! Bringing back the best of classic theme park games with many new features and content on top. Now supports online co-op with up to 8 players!,https://shared.akamai.steamstatic.com/store_item_assets/steam/apps/453090/header.jpg?t=1734712806,['Texel Raptor'],['Texel Raptor'],2499,83,"['Casual', 'Indie', 'Simulation', 'Strategy']",6179,"time.struct_time(tm_year=2018, tm_mon=11, tm_mday=29, tm_hour=0, tm_min=0, tm_sec=0, tm_wday=3, tm_yday=333, tm_isdst=-1)"
266840,Age of Mythology: Extended Edition,"Age of Mythology is back! Choose your god and take to the battlefield in this classic, upgraded with full Steamworks integration and enhanced features.",https://shared.akamai.steamstatic.com/store_item_assets/steam/apps/266840/header.jpg?t=1726236507,"['SkyBox Labs', 'Ensemble Studios']",['Xbox Game Studios'],2799,66,"['Simulation', 'Strategy']",30477,"time.struct_time(tm_year=2014, tm_mon=5, tm_mday=8, tm_hour=0, tm_min=0, tm_sec=0, tm_wday=3, tm_yday=128, tm_isdst=-1)"
1017900,Age of Empires: Definitive Edition,"Age of Empires, the pivotal real-time strategy game that launched a 20-year legacy returns with modernized gameplay, all-new 4K visuals, 8-person multiplayer battles and a host of other new features. Welcome back to history.",https://shared.akamai.steamstatic.com/store_item_assets/steam/apps/1017900/header.jpg?t=1688053940,"['Forgotten Empires', 'Tantalus']",['Xbox Game Studios'],1999,69,['Strategy'],12293,"time.struct_time(tm_year=2019, tm_mon=8, tm_mday=19, tm_hour=0, tm_min=0, tm_sec=0, tm_wday=0, tm_yday=231, tm_isdst=-1)"
975950,Effie,"Effie is a 3D action-adventure game that combines classic elements from the genre, such as combat, platforming, and puzzles, with the exploration of an expanded world. Live a unique fantasy adventure and relive the look and feel of old-school video-games!",https://shared.akamai.steamstatic.com/store_item_assets/steam/apps/975950/header.jpg?t=1709802996,['Inverge Studios'],['Inverge Studios'],1679,70,"['Action', 'Adventure', 'Casual', 'Indie']",103,"time.struct_time(tm_year=2020, tm_mon=1, tm_mday=28, tm_hour=0, tm_min=0, tm_sec=0, tm_wday=1, tm_yday=28, tm_isdst=-1)"
41500,Torchlight,"Adventure awaits in the award-winning Action RPG debut from Runic Games! Explore the randomized depths of this boom town, collect loot, and level up to save Torchlight - and possibly the world.",https://shared.akamai.steamstatic.com/store_item_assets/steam/apps/41500/header.jpg?t=1712608874,['Runic Games'],['Arc Games'],1499,83,['RPG'],5002,"time.struct_time(tm_year=2009, tm_mon=10, tm_mday=27, tm_hour=0, tm_min=0, tm_sec=0, tm_wday=1, tm_yday=300, tm_isdst=-1)"
815370,Green Hell,"Plunge into the open-world survival simulation set in the extreme conditions of the uncharted Amazon jungle. Use real-life survival techniques to craft, hunt, fight, and gather resources, set a makeshift shelter, or raise a fortress. Survive alone or team up with your friends and challenge the jungle together.",https://shared.akamai.steamstatic.com/store_item_assets/steam/apps/815370/header.jpg?t=1734936023,['Creepy Jar'],['Creepy Jar'],2099,78,"['Action', 'Adventure', 'Indie', 'Simulation']",56629,"time.struct_time(tm_year=2019, tm_mon=9, tm_mday=5, tm_hour=0, tm_min=0, tm_sec=0, tm_wday=3, tm_yday=248, tm_isdst=-1)"
233150,LUFTRAUSERS,"The skies will be set aflame and the seas will overflow with wreckage in Vlambeer’s stylish arcade shooter LUFTRAUSERS! Select from over 125 combinations of weapons, bodies, and propulsion systems and take to the skies to battle enemy fighter planes, battleships, submarines, and rival aces for glory, honor, and high scores.",https://shared.akamai.steamstatic.com/store_item_assets/steam/apps/233150/header.jpg?t=1659054136,['Vlambeer'],['Devolver Digital'],975,80,"['Action', 'Indie', 'Simulation']",3288,"time.struct_time(tm_year=2014, tm_mon=3, tm_mday=18, tm_hour=0, tm_min=0, tm_sec=0, tm_wday=1, tm_yday=77, tm_isdst=-1)"
227200,Waking Mars,"In 2097, life is discovered on Mars. When your mission of first contact becomes trapped by a cave-in, you must master the alien ecosystem to survive. Soon you stumble upon more than anyone expected, and with time running out, you will make a decision that determines the fate of a lost planet.",https://shared.akamai.steamstatic.com/store_item_assets/steam/apps/227200/header.jpg?t=1447357132,['Tiger Style'],['Tiger Style'],819,79,"['Action', 'Adventure', 'Indie']",639,"time.struct_time(tm_year=2012, tm_mon=12, tm_mday=13, tm_hour=0, tm_min=0, tm_sec=0, tm_wday=3, tm_yday=348, tm_isdst=-1)"
1405790,John Wick Hex,"John Wick Hex is a fast-paced, action-oriented strategy game that makes you think and strike like John Wick, the professional hitman of the critically acclaimed film franchise.",https://shared.akamai.steamstatic.com/store_item_assets/steam/apps/1405790/header.jpg?t=1728640327,['Bithell Games'],['Big Fan Games'],1999,74,"['Action', 'Strategy']",361,"time.struct_time(tm_year=2020, tm_mon=12, tm_mday=4, tm_hour=0, tm_min=0, tm_sec=0, tm_wday=4, tm_yday=339, tm_isdst=-1)"
382140,SKYHILL,"World War III is over, the world's infested with mutants and your supplies are running out. Fight your way down this damned hotel, from your penthouse on top to the first floor. Craft weapons, search for food and reach the exit. Otherwise you'll be torn apart, starve to death or maybe both...",https://shared.akamai.steamstatic.com/store_item_assets/steam/apps/382140/header.jpg?t=1725005037,['Mandragora'],['Daedalic Entertainment'],999,63,"['Adventure', 'Indie', 'Simulation']",4055,"time.struct_time(tm_year=2015, tm_mon=10, tm_mday=6, tm_hour=0, tm_min=0, tm_sec=0, tm_wday=1, tm_yday=279, tm_isdst=-1)"
406850,Crush Your Enemies,"Go back to the awesome glory days of Real-Time Strategy games. Crush Your Enemies has everything you love of the genre: Planning, choosing different types of units, managing resources, taking enemy territory and outwitting your opponent with the ingenious formations of your men.",https://shared.akamai.steamstatic.com/store_item_assets/steam/apps/406850/header.jpg?t=1728639686,['Vile Monarch'],['Good Shepherd Entertainment'],999,63,"['Action', 'Indie', 'Strategy']",341,"time.struct_time(tm_year=2016, tm_mon=7, tm_mday=13, tm_hour=0, tm_min=0, tm_sec=0, tm_wday=2, tm_yday=195, tm_isdst=-1)"
278360,A Story About My Uncle,"A Story About My Uncle is a first person platforming adventure game about a boy who searches for his lost uncle, and ends up in a world he couldn’t imagine existed. The movement is a crucial part of the games core gameplay – focusing on swinging through the world with a grappling hook that gives the player a wonderful sense of speed and...",https://shared.akamai.steamstatic.com/store_item_assets/steam/apps/278360/header.jpg?t=1589403981,['Gone North Games'],['Coffee Stain Publishing'],1479,73,"['Adventure', 'Casual', 'Indie']",12056,"time.struct_time(tm_year=2014, tm_mon=5, tm_mday=28, tm_hour=0, tm_min=0, tm_sec=0, tm_wday=2, tm_yday=148, tm_isdst=-1)"
80360,Blackwell Deception,"Street psychics. Their blinking neon signs are everywhere, promising love and wealth and happiness. They make a fortune preying on the gullible and milking them dry. So when these victims begin dying and leaving confused spirits behind, it can only take a genuine psychic (and her wayward spirit guide) to clean up the mess.",https://shared.akamai.steamstatic.com/store_item_assets/steam/apps/80360/header.jpg?t=1728037010,['Wadjet Eye Games'],['Wadjet Eye Games'],899,73,"['Adventure', 'Indie']",452,"time.struct_time(tm_year=2012, tm_mon=1, tm_mday=13, tm_hour=0, tm_min=0, tm_sec=0, tm_wday=4, tm_yday=13, tm_isdst=-1)"
1184480,Inertial Drift,"An arcade racer that tears up the rule book with innovative twin-stick controls, completely re-imagined driving mechanics and a huge roster of fiercely individual cars and tracks.",https://shared.akamai.steamstatic.com/store_item_assets/steam/apps/1184480/header.jpg?t=1727195395,['Level 91 Entertainment'],['PQube'],1999,89,"['Indie', 'Racing']",996,"time.struct_time(tm_year=2020, tm_mon=9, tm_mday=11, tm_hour=0, tm_min=0, tm_sec=0, tm_wday=4, tm_yday=255, tm_isdst=-1)"
21030,Watchmen: The End is Nigh Part 2,"Watchmen: The End Is Nigh Part 2 delves further into the partnership of Rorschach and Nite Owl before the hero-banning Keene Act. It’s now June 1977, and any day now the passage of the Keene Act will outlaw all masked vigilantes not sanctioned by the government.",https://shared.akamai.steamstatic.com/store_item_assets/steam/apps/21030/header.jpg?t=1723777053,['Deadline Games'],['Warner Bros. Games'],499,44,['Action'],258,"time.struct_time(tm_year=2009, tm_mon=7, tm_mday=29, tm_hour=0, tm_min=0, tm_sec=0, tm_wday=2, tm_yday=210, tm_isdst=-1)"
741820,Prey: Typhon Hunter,"Fight overwhelming odds to escape a secret TranStar moon base where the enemies you encounter, the hazards you face, the goals you complete, and the loot you collect are different each time you play. With changing environments as dangerous as they are dynamic, the Mooncrash campaign for Prey will offer a fun, infinitely replayable...",https://shared.akamai.steamstatic.com/store_item_assets/steam/apps/741820/header.jpg?t=1569613424,['Arkane Studios'],['Bethesda Softworks'],3999,75,['Action'],647,"time.struct_time(tm_year=2018, tm_mon=12, tm_mday=11, tm_hour=0, tm_min=0, tm_sec=0, tm_wday=1, tm_yday=345, tm_isdst=-1)"
346110,ARK: Survival Evolved,"Stranded on the shores of a mysterious island, you must learn to survive. Use your cunning to kill or tame the primeval creatures roaming the land, and encounter other players to survive, dominate... and escape!",https://shared.akamai.steamstatic.com/store_item_assets/steam/apps/346110/header.jpg?t=1709879597,"['Studio Wildcard', 'Instinct Games', 'Efecto Studios', 'Virtual Basement LLC']","['Studio Wildcard', 'Snail Games USA']",1479,70,"['Action', 'Adventure', 'Indie', 'Massively Multiplayer', 'RPG']",534603,"time.struct_time(tm_year=2017, tm_mon=8, tm_mday=27, tm_hour=0, tm_min=0, tm_sec=0, tm_wday=6, tm_yday=239, tm_isdst=-1)"
899390,Xenon Racer,"It’s the year 2030, the era of flying vehicles. A one-off championship for wheel based vehicles has been organised, with cutting-edge electric cars boosted by Xenon gas. Drift through cities like Tokyo and Dubai as fast as you can and claim eternal glory!",https://shared.akamai.steamstatic.com/store_item_assets/steam/apps/899390/header.jpg?t=1721813147,['3DClouds'],['3DClouds'],1479,64,"['Action', 'Indie', 'Racing', 'Sports']",598,"time.struct_time(tm_year=2019, tm_mon=3, tm_mday=26, tm_hour=0, tm_min=0, tm_sec=0, tm_wday=1, tm_yday=85, tm_isdst=-1)"
392470,NOBUNAGA'S AMBITION: Sphere of Influence,"Become a Daimyo of the Warring States period of Japanese history in NOBUNAGA'S AMBITION, a historical simulation game of conquest and domination. It is the 30th anniversary of this series and this current release, NOBUNAGA'S AMBITION: Sphere of Influence, is the crown of the series.",https://shared.akamai.steamstatic.com/store_item_assets/steam/apps/392470/header.jpg?t=1726557485,"['KOEI TECMO GAMES CO., LTD.']","['KOEI TECMO GAMES CO., LTD.']",5999,70,['Strategy'],547,"time.struct_time(tm_year=2015, tm_mon=9, tm_mday=1, tm_hour=0, tm_min=0, tm_sec=0, tm_wday=1, tm_yday=244, tm_isdst=-1)"
712190,Genesis Alpha One Deluxe Edition,"Hyperjump into the dark recesses of space with Genesis Alpha One - a roguelike FPS where you must build, maintain and navigate your ship through a galaxy filled with hostile alien and human threats. Explore, create and survive the militarized space race in order to secure humanity’s future.",https://shared.akamai.steamstatic.com/store_item_assets/steam/apps/712190/header.jpg?t=1726586376,['Radiation Blue'],['Team17 Digital Ltd'],1999,67,"['Action', 'Adventure', 'Indie', 'RPG', 'Simulation']",1437,"time.struct_time(tm_year=2020, tm_mon=2, tm_mday=25, tm_hour=0, tm_min=0, tm_sec=0, tm_wday=1, tm_yday=56, tm_isdst=-1)"
202750,Alan Wake's American Nightmare,"A thrilling new storyline, hordes of creepy enemies, serious firepower and beautiful Arizona locations, combined with a fun and challenging new game mode!",https://shared.akamai.steamstatic.com/store_item_assets/steam/apps/202750/header.jpg?t=1726554251,['Remedy Entertainment'],['Remedy Entertainment'],739,73,"['Action', 'Adventure']",6428,"time.struct_time(tm_year=2012, tm_mon=5, tm_mday=22, tm_hour=0, tm_min=0, tm_sec=0, tm_wday=1, tm_yday=143, tm_isdst=-1)"
838380,DEAD OR ALIVE 6,"DEAD OR ALIVE 6 is fast-paced 3D fighting game, produced by Koei Tecmo Games, featuring stunning graphics and multi-tiered stages that create a truly entertaining competitive experience.",https://shared.akamai.steamstatic.com/store_item_assets/steam/apps/838380/header.jpg?t=1729051740,"['KOEI TECMO GAMES CO., LTD.']","['KOEI TECMO GAMES CO., LTD.']",6999,73,['Action'],4049,"time.struct_time(tm_year=2019, tm_mon=2, tm_mday=28, tm_hour=0, tm_min=0, tm_sec=0, tm_wday=3, tm_yday=59, tm_isdst=-1)"
943140,Sparklite,"Sparklite is an action-adventure set in a whimsical &amp; ever-changing land. Battle foes using an arsenal of gadgets, guns, &amp; gear. Gear up for adventure in the dangerous corners of the procedurally generated world, take down titans of the mining industry, &amp; harness the power of Sparklite!",https://shared.akamai.steamstatic.com/store_item_assets/steam/apps/943140/header.jpg?t=1699269953,['Red Blue Games'],"['Merge Games', 'Maple Whispering Limited']",2499,70,"['Action', 'Adventure', 'Indie', 'RPG']",387,"time.struct_time(tm_year=2019, tm_mon=11, tm_mday=14, tm_hour=0, tm_min=0, tm_sec=0, tm_wday=3, tm_yday=318, tm_isdst=-1)"
221380,Age of Empires II (Retired),"Age of Empires II has been re-imagined in high definition. With the release of Age of Empires II: Definitive Edition, this product will not be updated further.",https://shared.akamai.steamstatic.com/store_item_assets/steam/apps/221380/header.jpg?t=1705596928,"['Skybox Labs', 'Hidden Path Entertainment', 'Ensemble Studios', 'Forgotten Empires']",['Xbox Game Studios'],1999,68,['Strategy'],82751,"time.struct_time(tm_year=2013, tm_mon=4, tm_mday=9, tm_hour=0, tm_min=0, tm_sec=0, tm_wday=1, tm_yday=99, tm_isdst=-1)"
434660,Octahedron: Transfixed Edition,"Surf through a pulsating, underground world on platforms pulled from thin air in this challenging, psychedelic, rhythm-infused action platformer that has you defying gravity to a pumping beat.",https://shared.akamai.steamstatic.com/store_item_assets/steam/apps/434660/header.jpg?t=1727863916,['Demimonde'],['Demimonde'],1299,85,"['Action', 'Indie']",106,"time.struct_time(tm_year=2018, tm_mon=3, tm_mday=20, tm_hour=0, tm_min=0, tm_sec=0, tm_wday=1, tm_yday=79, tm_isdst=-1)"
1229380,Everhood,An UNCONVENTIONAL ADVENTURE RPG that takes place in an inexpressible world filled with amusing musical battles and strange delightful encounters. To put it simply: You are in for a ride.,https://shared.akamai.steamstatic.com/store_item_assets/steam/apps/1229380/header.jpg?t=1730459857,"['Chris Nordgren', 'Jordi Roca']","['Foreign Gnomes', 'Surefire.Games']",999,83,"['Action', 'Adventure', 'Indie', 'RPG']",10284,"time.struct_time(tm_year=2021, tm_mon=3, tm_mday=4, tm_hour=0, tm_min=0, tm_sec=0, tm_wday=3, tm_yday=63, tm_isdst=-1)"
205080,BIT.TRIP FATE,"FATE is the penultimate chapter in the six-part BIT.TRIP series and will leave you wondering what’s next.Key Features:The arrow keys control CommanderVideo while the mouse allows you to fire anywhere on screen! Or if you prefer, plug in a controller for dual-stick shooting action!",https://shared.akamai.steamstatic.com/store_item_assets/steam/apps/205080/header.jpg?t=1655156612,['Gaijin Games'],['Gaijin Games'],999,74,"['Action', 'Indie']",108,"time.struct_time(tm_year=2013, tm_mon=7, tm_mday=11, tm_hour=0, tm_min=0, tm_sec=0, tm_wday=3, tm_yday=192, tm_isdst=-1)"
844590,Hypnospace Outlaw,"Greetings Enforcer, and thank you for enlisting in the Hypnospace Patrol Department! As the world falls into its slumber, Hypnospace becomes a bustling global village. These virtual streets aren't going to police themselves!",https://shared.akamai.steamstatic.com/store_item_assets/steam/apps/844590/header.jpg?t=1732581494,"['Tendershoot', 'Michael Lasch', 'ThatWhichIs Media']",['No More Robots'],1679,83,['Simulation'],3919,"time.struct_time(tm_year=2019, tm_mon=3, tm_mday=12, tm_hour=0, tm_min=0, tm_sec=0, tm_wday=1, tm_yday=71, tm_isdst=-1)"
248310,Freedom Planet,"Fight your way across the celestial world of Avalice where cats are green, motorcycles drive up walls and monster girls do most of the buttkicking! Freedom Planet is a cartoony, combat-based platform adventure that pits a spunky dragonoid and her friends against an alien attack force.",https://shared.akamai.steamstatic.com/store_item_assets/steam/apps/248310/header.jpg?t=1632527738,['GalaxyTrail'],['GalaxyTrail'],1399,83,"['Action', 'Indie']",3137,"time.struct_time(tm_year=2014, tm_mon=7, tm_mday=21, tm_hour=0, tm_min=0, tm_sec=0, tm_wday=0, tm_yday=202, tm_isdst=-1)"
617480,Tower of Time,A new kind of RPG awaits you. A story-rich dungeon crawler with innovative real-time combat that lets you pause or slow time. Tactical thinking is essential to succeed. Now with RPGlite and Permadeath for fast-paced game.,https://shared.akamai.steamstatic.com/store_item_assets/steam/apps/617480/header.jpg?t=1734707263,['Event Horizon'],['Event Horizon'],2095,77,"['Indie', 'RPG', 'Strategy']",1960,"time.struct_time(tm_year=2018, tm_mon=4, tm_mday=12, tm_hour=0, tm_min=0, tm_sec=0, tm_wday=3, tm_yday=102, tm_isdst=-1)"
1272070,Silicon Dreams  |  cyberpunk interrogation,"It’s 2065, and you are an interrogator-model android tasked with rooting out deviants among your own kind. You must probe for lies, monitor and exploit emotional spikes, earn the trust of your subjects, and make the final call: release, or destroy?",https://shared.akamai.steamstatic.com/store_item_assets/steam/apps/1272070/header.jpg?t=1667211152,"['James Patton', 'Clockwork Bird']",['Clockwork Bird'],1599,81,"['Adventure', 'Indie', 'Simulation']",201,"time.struct_time(tm_year=2021, tm_mon=4, tm_mday=20, tm_hour=0, tm_min=0, tm_sec=0, tm_wday=1, tm_yday=110, tm_isdst=-1)"
39510,Gothic II: Gold Edition,Gothic II: Gold Edition brings together the excitement of Gothic II and the add-on Night of the Raven to your fingertips!,https://shared.akamai.steamstatic.com/store_item_assets/steam/apps/39510/header.jpg?t=1727858765,['Piranha Bytes'],['THQ Nordic'],999,79,"['Action', 'RPG']",10360,"time.struct_time(tm_year=2010, tm_mon=1, tm_mday=13, tm_hour=0, tm_min=0, tm_sec=0, tm_wday=2, tm_yday=13, tm_isdst=-1)"
17390,SPORE™,"Be the architect of your own universe with Spore, an exciting single-player adventure. From Single Cell to Galactic God, evolve your creature in a universe of your own creations.",https://shared.akamai.steamstatic.com/store_item_assets/steam/apps/17390/header.jpg?t=1642702281,['Maxis™'],['Electronic Arts'],1999,84,"['Action', 'Adventure', 'Casual', 'RPG', 'Simulation', 'Strategy']",57467,"time.struct_time(tm_year=2008, tm_mon=12, tm_mday=19, tm_hour=0, tm_min=0, tm_sec=0, tm_wday=4, tm_yday=354, tm_isdst=-1)"
1504500,OPUS: Echo of Starsong - Full Bloom Edition,"Echo of Starsong is a visual novel style adventure game. Eda, a girl who can hear mysterious sound waves known as starsong, crosses paths with a young man in search of their source. Together, they venture out to the heart of space to unravel an ancient myth.",https://shared.akamai.steamstatic.com/store_item_assets/steam/apps/1504500/header.jpg?t=1721011232,['SIGONO INC.'],['SIGONO INC.'],2450,90,"['Adventure', 'Indie']",7881,"time.struct_time(tm_year=2021, tm_mon=8, tm_mday=31, tm_hour=0, tm_min=0, tm_sec=0, tm_wday=1, tm_yday=243, tm_isdst=-1)"
1297330,Olija,"Olija is a game about Faraday's quest, a man shipwrecked then trapped in the mysterious country of Terraphage. Armed with a legendary harpoon, he and other castaways try to leave this hostile country to return to their homelands.",https://shared.akamai.steamstatic.com/store_item_assets/steam/apps/1297330/header.jpg?t=1627314433,"['Skeleton Crew Studio', 'Thomas Olsson']",['Devolver Digital'],1479,77,"['Action', 'Adventure', 'Indie']",734,"time.struct_time(tm_year=2021, tm_mon=1, tm_mday=28, tm_hour=0, tm_min=0, tm_sec=0, tm_wday=3, tm_yday=28, tm_isdst=-1)"
316030,Disney Alice in Wonderland,"Prepare to journey down the rabbit hole and into a land beyond your wildest imaginings. In Alice in Wonderland, the world of the dazzling Tim Burton film bursts onto your screen, filled with all the whimsical, fantastical adventure of the movie and the classic book that inspired it.",https://shared.akamai.steamstatic.com/store_item_assets/steam/apps/316030/header.jpg?t=1604518774,['Etranges Libellules Studios'],['Disney'],1950,63,"['Action', 'Adventure']",185,"time.struct_time(tm_year=2014, tm_mon=10, tm_mday=6, tm_hour=0, tm_min=0, tm_sec=0, tm_wday=0, tm_yday=279, tm_isdst=-1)"
235820,Element4l,"Element4l is an immersive and experimental indie platform game, with a strong focus on flow and smooth gameplay, wrapped in an exceptional soundtrack by Mind Tree.",https://shared.akamai.steamstatic.com/store_item_assets/steam/apps/235820/header.jpg?t=1667031619,['I-Illusions'],['I-Illusions'],799,77,"['Action', 'Indie']",471,"time.struct_time(tm_year=2013, tm_mon=5, tm_mday=24, tm_hour=0, tm_min=0, tm_sec=0, tm_wday=4, tm_yday=144, tm_isdst=-1)"
24720,SPORE™ Galactic Adventures,"Take Your Creature From Zero To Galactic HeroGet out of your starship and turn your Spore creatures into legendary Space Captains. For the first time, beam down with your allies to take on action-packed, planetside adventures. Complete quests, collect rewards, and even create your own missions.",https://shared.akamai.steamstatic.com/store_item_assets/steam/apps/24720/header.jpg?t=1659617138,['EA - Maxis'],['Electronic Arts'],1999,70,"['Action', 'Simulation']",6486,"time.struct_time(tm_year=2009, tm_mon=6, tm_mday=23, tm_hour=0, tm_min=0, tm_sec=0, tm_wday=1, tm_yday=174, tm_isdst=-1)"
390290,Bulb Boy,"One gloomy night, Bulb Boy wakes suddenly from a frightening nightmare to discover that evil has overshadowed the Bulbhouse. His family has disappeared and there are horrid monsters lurking in the shadows. Gather the courage and use his glass head to save everything he loves.",https://shared.akamai.steamstatic.com/store_item_assets/steam/apps/390290/header.jpg?t=1560495748,['Bulbware'],['Bulbware'],899,84,"['Adventure', 'Indie']",516,"time.struct_time(tm_year=2015, tm_mon=10, tm_mday=29, tm_hour=0, tm_min=0, tm_sec=0, tm_wday=3, tm_yday=302, tm_isdst=-1)"
22320,The Elder Scrolls III: Morrowind® Game of the Year Edition,"The Elder Scrolls III: Morrowind® Game of the Year Edition includes Morrowind plus all of the content from the Bloodmoon and Tribunal expansions. The original Mod Construction Set is not included in this package. An epic, open-ended single-player RPG, Morrowind allows you to create and play any kind of character imaginable.",https://shared.akamai.steamstatic.com/store_item_assets/steam/apps/22320/header.jpg?t=1569959880,['Bethesda Game Studios'],['Bethesda Softworks'],1499,89,['RPG'],19529,"time.struct_time(tm_year=2009, tm_mon=6, tm_mday=16, tm_hour=0, tm_min=0, tm_sec=0, tm_wday=1, tm_yday=167, tm_isdst=-1)"
232430,Gone Home,"June 7th, 1995. 1:15 AM. You arrive home after a year abroad. You expect your family to greet you, but the house is empty. Something's not right. Where is everyone? And what's happened here? Unravel the mystery for yourself in Gone Home, a story exploration game from The Fullbright Company.",https://shared.akamai.steamstatic.com/store_item_assets/steam/apps/232430/header.jpg?t=1726593929,['Fullbright'],['Fullbright'],1479,86,"['Adventure', 'Indie']",12951,"time.struct_time(tm_year=2013, tm_mon=8, tm_mday=15, tm_hour=0, tm_min=0, tm_sec=0, tm_wday=3, tm_yday=227, tm_isdst=-1)"
46560,Robin Hood: The Legend of Sherwood,"Roam the dense foliage of Sherwood, come face to face with royal trouble and battle against Prince John’s forces as you take on the role of legendary nobleman, Robin Hood.",https://shared.akamai.steamstatic.com/store_item_assets/steam/apps/46560/header.jpg?t=1710346979,['Spellbound'],['Microids'],799,80,['Strategy'],1172,"time.struct_time(tm_year=2011, tm_mon=8, tm_mday=26, tm_hour=0, tm_min=0, tm_sec=0, tm_wday=4, tm_yday=238, tm_isdst=-1)"
33230,Assassin's Creed 2,"An epic story of family, vengeance and conspiracy set in the pristine, yet brutal, backdrop of a Renaissance Italy. New low price!",https://shared.akamai.steamstatic.com/store_item_assets/steam/apps/33230/header.jpg?t=1682004272,['Ubisoft Montreal'],['Ubisoft'],999,86,"['Action', 'Adventure']",48268,"time.struct_time(tm_year=2010, tm_mon=3, tm_mday=4, tm_hour=0, tm_min=0, tm_sec=0, tm_wday=3, tm_yday=63, tm_isdst=-1)"
226860,Galactic Civilizations III,"Build a civilization that will stand the test of time in the largest space-based strategy game ever! Choose from dozens of unique races and make a name for yourself across the galaxy through diplomacy, espionage, technological advances, and more.",https://shared.akamai.steamstatic.com/store_item_assets/steam/apps/226860/header.jpg?t=1725454361,['Stardock Entertainment'],['Stardock Entertainment'],3899,81,['Strategy'],8209,"time.struct_time(tm_year=2015, tm_mon=5, tm_mday=14, tm_hour=0, tm_min=0, tm_sec=0, tm_wday=3, tm_yday=134, tm_isdst=-1)"
1049710,Minute of Islands,Explore strange and wonderful islands and dark labyrinths below in this narrative puzzle platformer. Guide young mechanic Mo on her quest to repair a world on the brink of collapse. The powerful Omni Switch at your disposal may not be enough to fix the damage that hides beneath the surface...,https://shared.akamai.steamstatic.com/store_item_assets/steam/apps/1049710/header.jpg?t=1728901960,['Studio Fizbin'],['Assemble Entertainment'],1999,73,"['Adventure', 'Indie']",567,"time.struct_time(tm_year=2021, tm_mon=6, tm_mday=13, tm_hour=0, tm_min=0, tm_sec=0, tm_wday=6, tm_yday=164, tm_isdst=-1)"
871420,Lovecraft's Untold Stories,"Lovecraft’s Untold Stories is an action roguelite with RPG elements. Explore randomly generated levels based in Lovecraft's stories, fight cultists and all kinds of monsters from the Mythos, improve your gear, solve puzzles, and find clues and knowledge to defeat the Great Old Ones.",https://shared.akamai.steamstatic.com/store_item_assets/steam/apps/871420/header.jpg?t=1706883826,['LLC Blini Games'],['Fulqrum Publishing'],1499,77,"['Action', 'Adventure', 'Indie', 'RPG']",641,"time.struct_time(tm_year=2019, tm_mon=1, tm_mday=31, tm_hour=0, tm_min=0, tm_sec=0, tm_wday=3, tm_yday=31, tm_isdst=-1)"
325610,Total War: ATTILA,"Against a darkening background of famine, disease and war, a new power is rising in the great steppes of the East. With a million horsemen at his back, the ultimate warrior king approaches, and his sights are set on Rome… The next instalment in the multi award-winning PC series that combines turn-based strategy with real-time tactics,...",https://shared.akamai.steamstatic.com/store_item_assets/steam/apps/325610/header.jpg?t=1724864047,['CREATIVE ASSEMBLY'],['SEGA'],4499,80,['Strategy'],24230,"time.struct_time(tm_year=2015, tm_mon=2, tm_mday=17, tm_hour=0, tm_min=0, tm_sec=0, tm_wday=1, tm_yday=48, tm_isdst=-1)"
